v135,v2,v2602,v2600,v7,r135,r2,r2602,r2600,r7,base135,base2,base2602,base2600,base7,label
409,618,341,651,405,-77,55,-25,-62,61,486,563,366,713,344,pepper
417,614,342,651,400,-69,51,-24,-62,56,486,563,366,713,344,pepper
413,621,339,651,404,-73,58,-27,-62,60,486,563,366,713,344,pepper
420,619,331,654,400,-66,56,-35,-59,56,486,563,366,713,344,pepper
417,614,333,654,407,-69,51,-33,-59,63,486,563,366,713,344,pepper
412,617,326,662,404,-74,54,-40,-51,60,486,563,366,713,344,pepper
414,607,334,662,412,-72,44,-32,-51,68,486,563,366,713,344,pepper
403,615,329,669,421,-83,52,-37,-44,77,486,563,366,713,344,pepper
415,610,336,673,415,-71,47,-30,-40,71,486,563,366,713,344,pepper
413,618,338,664,426,-73,55,-28,-49,82,486,563,366,713,344,pepper
418,624,333,667,426,-68,61,-33,-46,82,486,563,366,713,344,pepper
425,624,339,659,437,-61,61,-27,-54,93,486,563,366,713,344,pepper
423,638,330,660,435,-63,75,-36,-53,91,486,563,366,713,344,pepper
433,627,335,661,428,-53,64,-31,-52,84,486,563,366,713,344,pepper
421,631,337,655,432,-65,68,-29,-58,88,486,563,366,713,344,pepper
429,631,341,658,412,-57,68,-25,-55,68,486,563,366,713,344,pepper
435,624,353,645,418,-51,61,-13,-68,74,486,563,366,713,344,pepper
434,628,354,656,412,-52,65,-12,-57,68,486,563,366,713,344,pepper
444,621,369,649,420,-42,58,3,-64,76,486,563,366,713,344,pepper
440,637,369,654,430,-46,74,3,-59,86,486,563,366,713,344,pepper
451,638,371,656,428,-35,75,5,-57,84,486,563,366,713,344,pepper
445,648,371,652,432,-41,85,5,-61,88,486,563,366,713,344,pepper
448,656,364,654,428,-38,93,-2,-59,84,486,563,366,713,344,pepper
448,653,363,652,432,-38,90,-3,-61,88,486,563,366,713,344,pepper
134,225,242,359,208,-352,-338,-124,-354,-136,486,563,366,713,344,pepper
334,605,455,621,360,-152,42,89,-92,16,486,563,366,713,344,pepper
396,605,357,634,398,-90,42,-9,-79,54,486,563,366,713,344,pepper
412,603,341,652,372,-74,40,-25,-61,28,486,563,366,713,344,pepper
434,619,326,632,418,-52,56,-40,-81,74,486,563,366,713,344,pepper
416,597,338,625,421,-70,34,-28,-88,77,486,563,366,713,344,pepper
428,615,315,603,434,-58,52,-51,-110,90,486,563,366,713,344,pepper
396,623,345,632,424,-90,60,-21,-81,80,486,563,366,713,344,pepper
439,632,333,623,402,-47,69,-33,-90,58,486,563,366,713,344,pepper
431,599,325,617,417,-55,36,-41,-96,73,486,563,366,713,344,pepper
428,603,340,622,410,-58,40,-26,-91,66,486,563,366,713,344,pepper
414,599,364,650,416,-72,36,-2,-63,72,486,563,366,713,344,pepper
431,603,351,641,422,-55,40,-15,-72,78,486,563,366,713,344,pepper
424,599,323,648,424,-62,36,-43,-65,80,486,563,366,713,344,pepper
447,607,347,651,395,-39,44,-19,-62,51,486,563,366,713,344,pepper
429,591,355,668,419,-57,28,-11,-45,75,486,563,366,713,344,pepper
421,614,352,645,421,-65,51,-14,-68,77,486,563,366,713,344,pepper
425,617,330,651,412,-61,54,-36,-62,68,486,563,366,713,344,pepper
409,633,321,639,410,-77,70,-45,-74,66,486,563,366,713,344,pepper
440,612,311,636,418,-46,49,-55,-77,74,486,563,366,713,344,pepper
443,620,353,604,401,-43,57,-13,-109,57,486,563,366,713,344,pepper
443,610,377,654,421,-43,47,11,-59,77,486,563,366,713,344,pepper
429,640,358,665,411,-57,77,-8,-48,67,486,563,366,713,344,pepper
437,622,325,672,420,-49,59,-41,-41,76,486,563,366,713,344,pepper
428,624,355,664,399,-58,61,-11,-49,55,486,563,366,713,344,pepper
424,608,356,647,414,-62,45,-10,-66,70,486,563,366,713,344,pepper
425,634,352,628,407,-61,71,-14,-85,63,486,563,366,713,344,pepper
435,622,337,617,415,-51,59,-29,-96,71,486,563,366,713,344,pepper
399,638,326,658,409,-87,75,-40,-55,65,486,563,366,713,344,pepper
415,632,304,656,411,-71,69,-62,-57,67,486,563,366,713,344,pepper
435,631,328,630,390,-51,68,-38,-83,46,486,563,366,713,344,pepper
440,623,332,624,416,-46,60,-34,-89,72,486,563,366,713,344,pepper
422,607,357,619,416,-64,44,-9,-94,72,486,563,366,713,344,pepper
433,618,365,608,438,-53,55,-1,-105,94,486,563,366,713,344,pepper
422,610,357,654,439,-64,47,-9,-59,95,486,563,366,713,344,pepper
425,617,322,659,433,-61,54,-44,-54,89,486,563,366,713,344,pepper
416,621,317,659,399,-70,58,-49,-54,55,486,563,366,713,344,pepper
430,612,312,655,410,-56,49,-54,-58,66,486,563,366,713,344,pepper
430,594,348,642,416,-56,31,-18,-71,72,486,563,366,713,344,pepper
447,604,360,627,444,-39,41,-6,-86,100,486,563,366,713,344,pepper
435,590,362,621,449,-51,27,-4,-92,105,486,563,366,713,344,pepper
433,616,326,615,469,-53,53,-40,-98,125,486,563,366,713,344,pepper
412,630,326,647,434,-74,67,-40,-66,90,486,563,366,713,344,pepper
441,622,333,638,402,-45,59,-33,-75,58,486,563,366,713,344,pepper
438,603,371,627,405,-48,40,5,-86,61,486,563,366,713,344,pepper
458,604,377,630,400,-28,41,11,-83,56,486,563,366,713,344,pepper
428,586,365,659,435,-58,23,-1,-54,91,486,563,366,713,344,pepper
435,602,339,634,438,-51,39,-27,-79,94,486,563,366,713,344,pepper
426,611,327,622,423,-60,48,-39,-91,79,486,563,366,713,344,pepper
454,629,322,625,396,-32,66,-44,-88,52,486,563,366,713,344,pepper
437,604,322,633,424,-49,41,-44,-80,80,486,563,366,713,344,pepper
430,620,351,608,432,-56,57,-15,-105,88,486,563,366,713,344,pepper
431,619,341,640,429,-55,56,-25,-73,85,486,563,366,713,344,pepper
406,632,335,636,416,-80,69,-31,-77,72,486,563,366,713,344,pepper
422,597,330,646,426,-64,34,-36,-67,82,486,563,366,713,344,pepper
427,612,351,616,415,-59,49,-15,-97,71,486,563,366,713,344,pepper
432,592,337,653,430,-54,29,-29,-60,86,486,563,366,713,344,pepper
415,616,332,672,405,-71,53,-34,-41,61,486,563,366,713,344,pepper
446,603,321,672,425,-40,40,-45,-41,81,486,563,366,713,344,pepper
448,625,340,629,428,-38,62,-26,-84,84,486,563,366,713,344,pepper
444,606,321,624,439,-42,43,-45,-89,95,486,563,366,713,344,pepper
421,626,326,659,415,-65,63,-40,-54,71,486,563,366,713,344,pepper
438,609,328,636,441,-48,46,-38,-77,97,486,563,366,713,344,pepper
438,588,360,622,418,-48,25,-6,-91,74,486,563,366,713,344,pepper
453,614,347,612,436,-33,51,-19,-101,92,486,563,366,713,344,pepper
422,611,366,642,399,-64,48,0,-71,55,486,563,366,713,344,pepper
434,622,361,645,435,-52,59,-5,-68,91,486,563,366,713,344,pepper
428,611,359,661,423,-58,48,-7,-52,79,486,563,366,713,344,pepper
454,618,313,633,432,-32,55,-53,-80,88,486,563,366,713,344,pepper
412,602,366,639,432,-74,39,0,-74,88,486,563,366,713,344,pepper
435,632,358,620,416,-51,69,-8,-93,72,486,563,366,713,344,pepper
402,616,350,643,423,-84,53,-16,-70,79,486,563,366,713,344,pepper
451,628,364,644,383,-35,65,-2,-69,39,486,563,366,713,344,pepper
439,598,351,669,394,-47,35,-15,-44,50,486,563,366,713,344,pepper
405,623,363,648,398,-81,60,-3,-65,54,486,563,366,713,344,pepper
412,591,342,674,444,-74,28,-24,-39,100,486,563,366,713,344,pepper
398,633,348,634,416,-88,70,-18,-79,72,486,563,366,713,344,pepper
416,601,334,655,446,-70,38,-32,-58,102,486,563,366,713,344,pepper
402,655,353,650,421,-84,92,-13,-63,77,486,563,366,713,344,pepper
446,630,307,628,438,-40,67,-59,-85,94,486,563,366,713,344,pepper
418,598,327,642,390,-68,35,-39,-71,46,486,563,366,713,344,pepper
443,603,315,622,433,-43,40,-51,-91,89,486,563,366,713,344,pepper
422,573,341,637,394,-64,10,-25,-76,50,486,563,366,713,344,pepper
449,593,298,613,421,-37,30,-68,-100,77,486,563,366,713,344,pepper
410,592,347,632,441,-76,29,-19,-81,97,486,563,366,713,344,pepper
465,633,342,621,411,-21,70,-24,-92,67,486,563,366,713,344,pepper
422,607,329,679,438,-64,44,-37,-34,94,486,563,366,713,344,pepper
424,634,359,641,426,-62,71,-7,-72,82,486,563,366,713,344,pepper
454,599,332,636,434,-32,36,-34,-77,90,486,563,366,713,344,pepper
434,633,333,610,409,-52,70,-33,-103,65,486,563,366,713,344,pepper
452,600,336,635,448,-34,37,-30,-78,104,486,563,366,713,344,pepper
428,663,371,623,412,-58,100,5,-90,68,486,563,366,713,344,pepper
446,616,339,625,436,-40,53,-27,-88,92,486,563,366,713,344,pepper
422,589,367,646,390,-64,26,1,-67,46,486,563,366,713,344,pepper
448,610,331,623,429,-38,47,-35,-90,85,486,563,366,713,344,pepper
420,596,363,618,390,-66,33,-3,-95,46,486,563,366,713,344,pepper
463,618,330,597,426,-23,55,-36,-116,82,486,563,366,713,344,pepper
417,591,378,644,463,-69,28,12,-69,119,486,563,366,713,344,pepper
479,639,385,635,425,-7,76,19,-78,81,486,563,366,713,344,pepper
436,618,349,663,422,-50,55,-17,-50,78,486,563,366,713,344,pepper
403,636,359,625,408,-83,73,-7,-88,64,486,563,366,713,344,pepper
432,596,326,691,438,-54,33,-40,-22,94,486,563,366,713,344,pepper
412,648,331,650,404,-74,85,-35,-63,60,486,563,366,713,344,pepper
423,596,317,646,444,-63,33,-49,-67,100,486,563,366,713,344,pepper
400,631,366,660,396,-86,68,0,-53,52,486,563,366,713,344,pepper
451,629,338,638,438,-35,66,-28,-75,94,486,563,366,713,344,pepper
426,606,364,671,394,-60,43,-2,-42,50,486,563,366,713,344,pepper
448,648,329,650,445,-38,85,-37,-63,101,486,563,366,713,344,pepper
383,622,380,659,433,-103,59,14,-54,89,486,563,366,713,344,pepper
450,640,357,616,399,-36,77,-9,-97,55,486,563,366,713,344,pepper
420,598,326,641,436,-66,35,-40,-72,92,486,563,366,713,344,pepper
420,642,356,601,420,-66,79,-10,-112,76,486,563,366,713,344,pepper
434,596,348,674,448,-52,33,-18,-39,104,486,563,366,713,344,pepper
395,640,373,644,412,-91,77,7,-69,68,486,563,366,713,344,pepper
416,584,339,630,462,-70,21,-27,-83,118,486,563,366,713,344,pepper
402,611,369,650,408,-84,48,3,-63,64,486,563,366,713,344,pepper
462,629,340,616,441,-24,66,-26,-97,97,486,563,366,713,344,pepper
414,605,374,629,382,-72,42,8,-84,38,486,563,366,713,344,pepper
453,624,319,607,413,-33,61,-47,-106,69,486,563,366,713,344,pepper
402,591,343,650,431,-84,28,-23,-63,87,486,563,366,713,344,pepper
464,639,353,640,401,-22,76,-13,-73,57,486,563,366,713,344,pepper
440,606,335,690,432,-46,43,-31,-23,88,486,563,366,713,344,pepper
402,653,359,635,390,-84,90,-7,-78,46,486,563,366,713,344,pepper
443,597,321,666,434,-43,34,-45,-47,90,486,563,366,713,344,pepper
421,656,344,655,402,-65,93,-22,-58,58,486,563,366,713,344,pepper
446,624,336,626,444,-40,61,-30,-87,100,486,563,366,713,344,pepper
403,607,381,641,392,-83,44,15,-72,48,486,563,366,713,344,pepper
474,749,349,538,351,-12,186,-17,-175,7,486,563,366,713,344,pepper
400,595,339,664,411,-86,32,-27,-49,67,486,563,366,713,344,pepper
376,641,347,648,395,-110,78,-19,-65,51,486,563,366,713,344,pepper
511,693,249,553,463,25,130,-117,-160,119,486,563,366,713,344,pepper
560,517,155,624,614,74,-46,-211,-89,270,486,563,366,713,344,pepper
441,551,281,637,483,-45,-12,-85,-76,139,486,563,366,713,344,pepper
471,615,323,599,397,-15,52,-43,-114,53,486,563,366,713,344,pepper
441,588,325,657,409,-45,25,-41,-56,65,486,563,366,713,344,pepper
415,636,346,624,386,-71,73,-20,-89,42,486,563,366,713,344,pepper
455,582,318,650,439,-31,19,-48,-63,95,486,563,366,713,344,pepper
426,644,345,641,409,-60,81,-21,-72,65,486,563,366,713,344,pepper
450,614,312,618,454,-36,51,-54,-95,110,486,563,366,713,344,pepper
403,588,337,635,399,-83,25,-29,-78,55,486,563,366,713,344,pepper
430,635,281,609,457,-56,72,-85,-104,113,486,563,366,713,344,pepper
383,611,345,659,430,-103,48,-21,-54,86,486,563,366,713,344,pepper
438,632,328,640,404,-48,69,-38,-73,60,486,563,366,713,344,pepper
383,603,319,664,432,-103,40,-47,-49,88,486,563,366,713,344,pepper
405,641,357,612,402,-81,78,-9,-101,58,486,563,366,713,344,pepper
438,612,342,621,433,-48,49,-24,-92,89,486,563,366,713,344,pepper
421,666,353,578,400,-65,103,-13,-135,56,486,563,366,713,344,pepper
430,607,319,599,426,-56,44,-47,-114,82,486,563,366,713,344,pepper
380,657,352,629,399,-106,94,-14,-84,55,486,563,366,713,344,pepper
411,652,322,628,454,-75,89,-44,-85,110,486,563,366,713,344,pepper
395,617,335,620,402,-91,54,-31,-93,58,486,563,366,713,344,pepper
442,640,297,597,446,-44,77,-69,-116,102,486,563,366,713,344,pepper
400,611,354,646,423,-86,48,-12,-67,79,486,563,366,713,344,pepper
443,632,341,608,403,-43,69,-25,-105,59,486,563,366,713,344,pepper
395,599,327,614,437,-91,36,-39,-99,93,486,563,366,713,344,pepper
423,622,344,585,405,-63,59,-22,-128,61,486,563,366,713,344,pepper
447,587,320,624,419,-39,24,-46,-89,75,486,563,366,713,344,pepper
425,651,338,600,390,-61,88,-28,-113,46,486,563,366,713,344,pepper
432,597,321,631,423,-54,34,-45,-82,79,486,563,366,713,344,pepper
394,633,337,640,377,-92,70,-29,-73,33,486,563,366,713,344,pepper
432,605,309,621,421,-54,42,-57,-92,77,486,563,366,713,344,pepper
416,591,339,632,396,-70,28,-27,-81,52,486,563,366,713,344,pepper
447,642,299,621,462,-39,79,-67,-92,118,486,563,366,713,344,pepper
391,625,358,672,426,-95,62,-8,-41,82,486,563,366,713,344,pepper
441,642,329,647,401,-45,79,-37,-66,57,486,563,366,713,344,pepper
395,605,327,658,428,-91,42,-39,-55,84,486,563,366,713,344,pepper
429,636,345,624,405,-57,73,-21,-89,61,486,563,366,713,344,pepper
454,593,303,639,431,-32,30,-63,-74,87,486,563,366,713,344,pepper
425,649,326,573,393,-61,86,-40,-140,49,486,563,366,713,344,pepper
426,596,311,595,434,-60,33,-55,-118,90,486,563,366,713,344,pepper
393,638,347,615,397,-93,75,-19,-98,53,486,563,366,713,344,pepper
452,622,335,609,445,-34,59,-31,-104,101,486,563,366,713,344,pepper
442,594,435,602,392,-44,31,69,-111,48,486,563,366,713,344,pepper
502,631,449,553,445,16,68,83,-160,101,486,563,366,713,344,pepper
472,600,569,537,454,-14,37,203,-176,110,486,563,366,713,344,pepper
583,635,563,416,410,97,72,197,-297,66,486,563,366,713,344,pepper
564,587,519,458,419,78,24,153,-255,75,486,563,366,713,344,pepper
545,621,577,406,391,59,58,211,-307,47,486,563,366,713,344,pepper
591,574,564,442,440,105,11,198,-271,96,486,563,366,713,344,pepper
578,649,597,415,397,92,86,231,-298,53,486,563,366,713,344,pepper
613,601,562,368,439,127,38,196,-345,95,486,563,366,713,344,pepper
569,570,593,413,385,83,7,227,-300,41,486,563,366,713,344,pepper
624,612,550,386,442,138,49,184,-327,98,486,563,366,713,344,pepper
582,590,635,394,409,96,27,269,-319,65,486,563,366,713,344,pepper
631,605,582,350,390,145,42,216,-363,46,486,563,366,713,344,pepper
574,561,550,377,434,88,-2,184,-336,90,486,563,366,713,344,pepper
583,610,602,334,402,97,47,236,-379,58,486,563,366,713,344,pepper
616,555,582,397,429,130,-8,216,-316,85,486,563,366,713,344,pepper
589,627,604,354,385,103,64,238,-359,41,486,563,366,713,344,pepper
637,580,573,322,441,151,17,207,-391,97,486,563,366,713,344,pepper
589,571,612,354,387,103,8,246,-359,43,486,563,366,713,344,pepper
630,620,565,327,460,144,57,199,-386,116,486,563,366,713,344,pepper
588,604,647,355,431,102,41,281,-358,87,486,563,366,713,344,pepper
657,625,627,319,395,171,62,261,-394,51,486,563,366,713,344,pepper
595,576,594,361,414,109,13,228,-352,70,486,563,366,713,344,pepper
583,626,623,311,373,97,63,257,-402,29,486,563,366,713,344,pepper
644,564,601,362,420,158,1,235,-351,76,486,563,366,713,344,pepper
616,639,623,360,380,130,76,257,-353,36,486,563,366,713,344,pepper
636,598,580,334,453,150,35,214,-379,109,486,563,366,713,344,pepper
591,576,621,355,391,105,13,255,-358,47,486,563,366,713,344,pepper
639,622,571,329,429,153,59,205,-384,85,486,563,366,713,344,pepper
568,584,622,379,434,82,21,256,-334,90,486,563,366,713,344,pepper
644,643,620,350,405,158,80,254,-363,61,486,563,366,713,344,pepper
633,595,580,396,435,147,32,214,-317,91,486,563,366,713,344,pepper
584,652,596,318,378,98,89,230,-395,34,486,563,366,713,344,pepper
605,576,554,318,431,119,13,188,-395,87,486,563,366,713,344,pepper
583,610,596,346,392,97,47,230,-367,48,486,563,366,713,344,pepper
631,626,565,327,465,145,63,199,-386,121,486,563,366,713,344,pepper
571,586,650,368,393,85,23,284,-345,49,486,563,366,713,344,pepper
646,635,613,334,378,160,72,247,-379,34,486,563,366,713,344,pepper
573,588,588,372,426,87,25,222,-341,82,486,563,366,713,344,pepper
572,648,612,314,393,86,85,246,-399,49,486,563,366,713,344,pepper
628,598,579,379,441,142,35,213,-334,97,486,563,366,713,344,pepper
612,671,619,388,378,126,108,253,-325,34,486,563,366,713,344,pepper
650,646,569,350,440,164,83,203,-363,96,486,563,366,713,344,pepper
583,604,601,375,360,97,41,235,-338,16,486,563,366,713,344,pepper
644,629,530,336,400,158,66,164,-377,56,486,563,366,713,344,pepper
567,585,560,360,439,81,22,194,-353,95,486,563,366,713,344,pepper
601,633,600,303,399,115,70,234,-410,55,486,563,366,713,344,pepper
621,577,588,389,437,135,14,222,-324,93,486,563,366,713,344,pepper
587,651,617,366,387,101,88,251,-347,43,486,563,366,713,344,pepper
628,582,566,325,459,142,19,200,-388,115,486,563,366,713,344,pepper
573,572,616,354,380,87,9,250,-359,36,486,563,366,713,344,pepper
626,634,573,332,441,140,71,207,-381,97,486,563,366,713,344,pepper
554,610,619,366,449,68,47,253,-347,105,486,563,366,713,344,pepper
624,654,618,321,402,138,91,252,-392,58,486,563,366,713,344,pepper
454,675,334,579,399,81,14,40,-43,-39,373,661,294,622,438,pepper
459,565,283,674,462,86,-96,-11,52,24,373,661,294,622,438,pepper
387,658,338,655,376,14,-3,44,33,-62,373,661,294,622,438,pepper
458,645,271,614,484,85,-16,-23,-8,46,373,661,294,622,438,pepper
352,578,378,676,451,-21,-83,84,54,13,373,661,294,622,438,pepper
449,646,365,605,405,76,-15,71,-17,-33,373,661,294,622,438,pepper
459,546,313,719,467,86,-115,19,97,29,373,661,294,622,438,pepper
394,672,381,679,382,21,11,87,57,-56,373,661,294,622,438,pepper
467,654,308,621,502,94,-7,14,-1,64,373,661,294,622,438,pepper
377,588,387,679,429,4,-73,93,57,-9,373,661,294,622,438,pepper
475,676,361,596,381,102,15,67,-26,-57,373,661,294,622,438,pepper
447,594,329,711,436,74,-67,35,89,-2,373,661,294,622,438,pepper
394,706,392,667,357,21,45,98,45,-81,373,661,294,622,438,pepper
488,659,304,596,470,115,-2,10,-26,32,373,661,294,622,438,pepper
401,593,403,630,383,28,-68,109,8,-55,373,661,294,622,438,pepper
504,651,359,577,371,131,-10,65,-45,-67,373,661,294,622,438,pepper
465,559,305,693,447,92,-102,11,71,9,373,661,294,622,438,pepper
410,670,347,626,390,37,9,53,4,-48,373,661,294,622,438,pepper
453,594,294,615,488,80,-67,0,-7,50,373,661,294,622,438,pepper
367,567,378,658,371,-6,-94,84,36,-67,373,661,294,622,438,pepper
471,648,302,598,375,98,-13,8,-24,-63,373,661,294,622,438,pepper
383,592,296,673,428,10,-69,2,51,-10,373,661,294,622,438,pepper
374,677,339,588,388,1,16,45,-34,-50,373,661,294,622,438,pepper
428,553,312,619,479,55,-108,18,-3,41,373,661,294,622,438,pepper
369,575,363,672,379,-4,-86,69,50,-59,373,661,294,622,438,pepper
449,632,271,633,457,76,-29,-23,11,19,373,661,294,622,438,pepper
348,582,305,672,460,-25,-79,11,50,22,373,661,294,622,438,pepper
408,662,316,598,401,35,1,22,-24,-37,373,661,294,622,438,pepper
443,568,301,686,466,70,-93,7,64,28,373,661,294,622,438,pepper
399,643,364,678,397,26,-18,70,56,-41,373,661,294,622,438,pepper
459,624,276,630,506,86,-37,-18,8,68,373,661,294,622,438,pepper
382,579,342,664,436,9,-82,48,42,-2,373,661,294,622,438,pepper
500,669,309,603,386,127,8,15,-19,-52,373,661,294,622,438,pepper
455,600,269,666,453,82,-61,-25,44,15,373,661,294,622,438,pepper
387,664,318,587,399,14,3,24,-35,-39,373,661,294,622,438,pepper
437,568,270,590,461,64,-93,-24,-32,23,373,661,294,622,438,pepper
386,568,333,630,362,13,-93,39,8,-76,373,661,294,622,438,pepper
476,609,278,588,426,103,-52,-16,-34,-12,373,661,294,622,438,pepper
365,547,297,645,456,-8,-114,3,23,18,373,661,294,622,438,pepper
387,634,307,574,393,14,-27,13,-48,-45,373,661,294,622,438,pepper
440,559,270,641,438,67,-102,-24,19,0,373,661,294,622,438,pepper
386,648,306,645,378,13,-13,12,23,-60,373,661,294,622,438,pepper
438,642,247,602,488,65,-19,-47,-20,50,373,661,294,622,438,pepper
356,589,353,655,417,-17,-72,59,33,-21,373,661,294,622,438,pepper
458,664,340,595,384,85,3,46,-27,-54,373,661,294,622,438,pepper
425,571,289,627,450,52,-90,-5,5,12,373,661,294,622,438,pepper
386,644,308,556,390,13,-17,14,-66,-48,373,661,294,622,438,pepper
434,587,264,576,459,61,-74,-30,-46,21,373,661,294,622,438,pepper
365,584,361,642,349,-8,-77,67,20,-89,373,661,294,622,438,pepper
461,629,283,591,389,88,-32,-11,-31,-49,373,661,294,622,438,pepper
363,557,269,644,437,-10,-104,-25,22,-1,373,661,294,622,438,pepper
372,632,308,576,395,-1,-29,14,-46,-43,373,661,294,622,438,pepper
411,549,275,619,458,38,-112,-19,-3,20,373,661,294,622,438,pepper
368,614,342,632,360,-5,-47,48,10,-78,373,661,294,622,438,pepper
458,640,286,590,461,85,-21,-8,-32,23,373,661,294,622,438,pepper
362,578,349,636,446,-11,-83,55,14,8,373,661,294,622,438,pepper
430,633,336,595,397,57,-28,42,-27,-41,373,661,294,622,438,pepper
422,563,306,690,445,49,-98,12,68,7,373,661,294,622,438,pepper
388,667,342,637,367,15,6,48,15,-71,373,661,294,622,438,pepper
454,611,287,599,447,81,-50,-7,-23,9,373,661,294,622,438,pepper
383,575,369,638,359,10,-86,75,16,-79,373,661,294,622,438,pepper
459,628,291,598,389,86,-33,-3,-24,-49,373,661,294,622,438,pepper
378,571,269,641,441,5,-90,-25,19,3,373,661,294,622,438,pepper
398,631,313,583,395,25,-30,19,-39,-43,373,661,294,622,438,pepper
441,538,294,659,454,68,-123,0,37,16,373,661,294,622,438,pepper
400,615,329,652,377,27,-46,35,30,-61,373,661,294,622,438,pepper
444,620,284,598,462,71,-41,-10,-24,24,373,661,294,622,438,pepper
356,584,374,634,397,-17,-77,80,12,-41,373,661,294,622,438,pepper
462,645,322,597,374,89,-16,28,-25,-64,373,661,294,622,438,pepper
415,577,269,671,421,42,-84,-25,49,-17,373,661,294,622,438,pepper
375,654,318,591,367,2,-7,24,-31,-71,373,661,294,622,438,pepper
415,560,283,607,445,42,-101,-11,-15,7,373,661,294,622,438,pepper
371,593,332,652,368,-2,-68,38,30,-70,373,661,294,622,438,pepper
452,643,285,622,451,79,-18,-9,0,13,373,661,294,622,438,pepper
386,599,351,654,439,13,-62,57,32,1,373,661,294,622,438,pepper
469,648,340,596,398,96,-13,46,-26,-40,373,661,294,622,438,pepper
434,584,303,646,433,61,-77,9,24,-5,373,661,294,622,438,pepper
386,660,331,569,381,13,-1,37,-53,-57,373,661,294,622,438,pepper
426,595,285,578,468,53,-66,-9,-44,30,373,661,294,622,438,pepper
375,588,328,636,390,2,-73,34,14,-48,373,661,294,622,438,pepper
432,623,283,600,442,59,-38,-11,-22,4,373,661,294,622,438,pepper
350,617,352,649,440,-23,-44,58,27,2,373,661,294,622,438,pepper
419,664,344,623,408,46,3,50,1,-30,373,661,294,622,438,pepper
413,586,289,661,449,40,-75,-5,39,11,373,661,294,622,438,pepper
394,638,314,602,387,21,-23,20,-20,-51,373,661,294,622,438,pepper
436,562,296,607,425,63,-99,2,-15,-13,373,661,294,622,438,pepper
379,588,333,642,359,6,-73,39,20,-79,373,661,294,622,438,pepper
430,634,271,609,448,57,-27,-23,-13,10,373,661,294,622,438,pepper
352,592,325,629,452,-21,-69,31,7,14,373,661,294,622,438,pepper
426,624,343,597,410,53,-37,49,-25,-28,373,661,294,622,438,pepper
447,542,312,683,440,74,-119,18,61,2,373,661,294,622,438,pepper
409,649,323,641,374,36,-12,29,19,-64,373,661,294,622,438,pepper
447,618,265,609,451,74,-43,-29,-13,13,373,661,294,622,438,pepper
395,588,312,631,356,22,-73,18,9,-82,373,661,294,622,438,pepper
452,638,268,588,370,79,-23,-26,-34,-68,373,661,294,622,438,pepper
356,582,291,637,428,-17,-79,-3,15,-10,373,661,294,622,438,pepper
375,636,338,599,412,2,-25,44,-23,-26,373,661,294,622,438,pepper
414,553,328,667,449,41,-108,34,45,11,373,661,294,622,438,pepper
385,636,348,643,359,12,-25,54,21,-79,373,661,294,622,438,pepper
455,638,264,597,473,82,-23,-30,-25,35,373,661,294,622,438,pepper
373,571,322,641,442,0,-90,28,19,4,373,661,294,622,438,pepper
471,639,319,592,399,98,-22,25,-30,-39,373,661,294,622,438,pepper
451,577,303,663,445,78,-84,9,41,7,373,661,294,622,438,pepper
408,645,326,596,392,35,-16,32,-26,-46,373,661,294,622,438,pepper
449,556,288,594,447,76,-105,-6,-28,9,373,661,294,622,438,pepper
393,560,342,636,363,20,-101,48,14,-75,373,661,294,622,438,pepper
461,605,274,610,445,88,-56,-20,-12,7,373,661,294,622,438,pepper
375,568,313,651,443,2,-93,19,29,5,373,661,294,622,438,pepper
429,640,309,583,382,56,-21,15,-39,-56,373,661,294,622,438,pepper
428,553,266,653,436,55,-108,-28,31,-2,373,661,294,622,438,pepper
380,659,330,639,370,7,-2,36,17,-68,373,661,294,622,438,pepper
543,827,276,485,425,170,166,-18,-137,-13,373,661,294,622,438,pepper
545,667,195,568,581,172,6,-99,-54,143,373,661,294,622,438,pepper
398,598,297,664,482,25,-63,3,42,44,373,661,294,622,438,pepper
456,636,331,618,398,83,-25,37,-4,-40,373,661,294,622,438,pepper
460,576,308,655,424,87,-85,14,33,-14,373,661,294,622,438,pepper
425,668,357,562,374,52,7,63,-60,-64,373,661,294,622,438,pepper
501,582,383,509,478,128,-79,89,-113,40,373,661,294,622,438,pepper
449,563,527,496,367,76,-98,233,-126,-71,373,661,294,622,438,pepper
571,630,493,397,389,198,-31,199,-225,-49,373,661,294,622,438,pepper
547,568,513,453,441,174,-93,219,-169,3,373,661,294,622,438,pepper
561,646,558,334,373,188,-15,264,-288,-65,373,661,294,622,438,pepper
606,520,542,337,455,233,-141,248,-285,17,373,661,294,622,438,pepper
553,513,623,384,368,180,-148,329,-238,-70,373,661,294,622,438,pepper
651,537,527,343,443,278,-124,233,-279,5,373,661,294,622,438,pepper
548,476,549,402,452,175,-185,255,-220,14,373,661,294,622,438,pepper
588,563,589,304,388,215,-98,295,-318,-50,373,661,294,622,438,pepper
632,462,541,349,459,259,-199,247,-273,21,373,661,294,622,438,pepper
321,338,302,128,156,-52,-323,8,-494,-282,373,661,294,622,438,pepper
659,555,520,331,461,286,-106,226,-291,23,373,661,294,622,438,pepper
576,518,581,373,437,203,-143,287,-249,-1,373,661,294,622,438,pepper
637,570,595,292,371,264,-91,301,-330,-67,373,661,294,622,438,pepper
